meal_id,name,calories
1603,"Orange juice, unsweetened, canned",47
1608,"Strawberries, unsweetened, frozen",35
1619,"Oil, salad or cooking, cottonseed",884
1620,"Winged beans, raw, immature seeds",49
1623,"Oil, spotted seal (Alaska Native)",894
1624,"Cranberry juice cocktail, bottled",54
1625,"Babyfood, orange and apple, juice",43
1626,"Babyfood, prune and orange, juice",70
1647,"Gravy, fat free, beef, CAMPBELL'S",25
1648,"Blackberries, unsweetened, frozen",64
1657,"Vitasoy USA Azumaya, Silken Tofu",43
1672,"Babyfood, apple and grape, juice",46
1677,"Tofu, prepared with nigari, hard",145
1681,"WEND'YS, Crispy Chicken Sandwich",278
1682,"BURGER KING, Double Cheeseburger",282
1684,"Babyfood, junior, cherry cobbler",78
1690,"Cereals, Dry, Quick Oats, QUAKER",371
1694,"Babyfood, apple and peach, juice",43
1722,"Blueberries, unsweetened, frozen",51
1726,"Beverages, municipal, tap, water",0
1733,"Mashu roots, raw (Alaska Native)",135
1739,"Succotash, raw, (corn and limas)",99
1747,"Pasta, cooked, corn, gluten-free",126
1756,"Babyfood, strained, pears, fruit",42
1757,"Babyfood, junior, peaches, fruit",65
1761,"Cereals, dry, unenriched, farina",369
1763,"Raspberries, unsweetened, frozen",52
1776,"Beverages, brewed, hibiscus, tea",0
1780,"Beverages, drinking, tap, water",0
1791,"Grapefruit, Florida, white, raw",32
1796,"Babyfood, tropical fruit medley",51
1806,"Beverages, Malt liquor beverage",40
1821,"Babyfood, fruit supreme dessert",73
1836,"Alcoholic beverage, rice (sake)",134
1842,"Alcoholic beverage, light, beer",29
1846,"Plums, uncooked, dried (prunes)",240
1849,"Rice, cooked, long-grain, brown",123
1857,"Babyfood, apple - cherry, juice",47
1865,"Babyfood, apple and plum, juice",49
1874,"Wheat flours, unenriched, bread",361
1890,"Vitasoy USA Azumaya, Firm Tofu",80
1910,"Squash, raw, butternut, winter",45
1916,"Rice, raw, medium-grain, brown",362
1927,"Kiwifruit, raw, ZESPRI SunGold",63
1943,"Pitanga, raw, (surinam-cherry)",33
1944,"Crackers, GOYA CRACKERS, snack",433
1952,"Blueberries, sweetened, frozen",85
1960,"Beans, microwaved, green, snap",39
1964,"Oil, salad or cooking, soybean",884
1985,"Babyfood, junior, pears, fruit",44
1997,"Beverages, brewed, Oolong, tea",1
2006,"Beverages, Orange juice drink",54
2019,"Nuts, raw, chinese, chestnuts",224
2022,"Oil, salad or cooking, sesame",884
2029,"Pasta, dry, corn, gluten-free",357
2042,"Raspberries, sweetened, red, frozen",103
2047,"Plums, wild (Northern Plains Indians)",91
2049,"Squirrel, meat (Alaska Native), ground",111
2051,"Bear, raw (Alaska Native), meat, polar",130
2064,"Beverages, POLAND SPRING, bottled, water",0
2077,"Oil, fully hydrogenated, soy, industrial",884
2078,"Cowpeas (blackeyes), raw, immature seeds",90
2092,"Cherries, unsweetened, frozen, red, sour",46
2103,"Beverages, No pulp, light, Orange juice",21
2112,"Strawberries, sliced, sweetened, frozen",96
2140,"KASHI, unprepared, 7 Whole Grain, Pilaf",375
2158,"Owl, raw (Alaska Native), flesh, horned",136
2161,"Peas, unprepared, frozen, edible-podded",42
2166,"Beverages, chamomile, brewed, herb, tea",1
2176,"Squash, boiled (Navajo), cooked, Indian",16
2178,"Oil, (approx. 65%), linoleic, sunflower",884
2200,"Vitasoy USA, Organic Nasoya Silken Tofu",47
2221,"Grapefruit, Florida, pink and red, raw",30
2235,"Babyfood, junior, dutch apple, dessert",79
2237,"Beverages, regular, brewed, green, tea",1
2238,"Grapes, raw, american type (slip skin)",67
2253,"Fish oil, fully hydrogenated, menhaden",902
2266,"Babyfood, dry fortified, mixed, cereal",379
2272,"Alcoholic beverage, all, regular, beer",43
2276,"Pineapple, drained, juice pack, canned",60
2277,"Apricots, drained, heavy syrup, canned",83
2279,"Tofu, prepared with nigari, extra firm",83
2286,"Vanilla extract, no alcohol, imitation",56
2289,"Strawberries, whole, sweetened, frozen",78
2291,"Jellies, home preserved, reduced sugar",179
2292,"Snacks, air-popped (Unsalted), popcorn",382
2315,"Nuts, peeled, raw, european, chestnuts",196
2324,"Beans, liquid from stewed kidney beans",47
2325,"Fish, whole (Alaska Native), blackfish",82
2327,"Sweeteners, liquid, fructose, tabletop",279
2329,"Frozen novelties, fruit and juice bars",87
2330,"Sourdock, young leaves (Alaska Native)",42
2337,"Oranges, all commercial varieties, raw",47
2338,"Keikitos (muffins), Latino bakery item",467
2349,"Sea lion, fat (Alaska Native), Steller",850
2352,"Willow, leaves in oil (Alaska Native)",592
2356,"Vitasoy USA Organic Nasoya, Soft Tofu",70
2360,"Pineapple, traditional varieties, raw",45
2361,"Apples, with skin, red delicious, raw",59
2366,"Rhubarb, leaves (Alaska Native), wild",61
2376,"Babyfood, strained, banana no tapioca",91
2392,"Gourd, raw, white-flowered (calabash)",14
2417,"Apples, unheated, unsweetened, frozen",48
2418,"Oil, sunflower, mid-oleic, industrial",884
2420,"Mouse nuts, seedlings (Alaska Native)",104
2435,"Beverages, ready to drink, black, tea",0
2436,"Babyfood, orange and pineapple, juice",48
2437,"Nuts, blanched, hazelnuts or filberts",629
2448,"Fish, meat (Alaska Native), devilfish",97
2452,"Babyfood, strained, applesauce, fruit",41
2459,"Custard-apple, raw, (bullock's-heart)",101
2463,"Vitasoy USA, Organic Nasoya Firm Tofu",84
2467,"Bananas, or banana powder, dehydrated",346
2479,"Vitasoy USA Azumaya, Extra Firm Tofu",88
2482,"Water, NAYA, non-carbonated, bottled",0
2485,"Apples, with skin, granny smith, raw",58
2489,"Babyfood, with calcium, apple, juice",46
2492,"Maraschino cherries, drained, canned",165
2520,"Alcoholic beverage, red, table, wine",85
2523,"Caribou, raw (Alaska Native), tongue",260
2536,"Pineapple, sweetened, chunks, frozen",86
2539,"Seeds, dried, safflower seed kernels",517
2547,"Artificial Blueberry Muffin Mix, dry",407
2562,"Gravy, brown with onions, CAMPBELL'S",42
2563,"Cereals, cooked with water, WHEATENA",56
2567,"Fish, liver (Alaska Native), lingcod",424
2572,"Wheat flour, soft wheat, whole-grain",332
2581,"Fiddlehead ferns, unprepared, frozen",34
2585,"Beverages, regular, cola, carbonated",42
2611,"Oil, bowhead (Alaska Native), whale",900
2612,"Oil, low linolenic, soy, industrial",900
2613,"Oil, high oleic, canola, industrial",900
2647,"Caribou, raw (Alaska Native), liver",122
2663,"Tangerines, raw, (mandarin oranges)",53
2664,"Gravy, fat free, turkey, CAMPBELL'S",33
2673,"Beverages, Cranberry juice cocktail",52
2682,"Apples, heated, unsweetened, frozen",47
2689,"Pineapple, extra sweet variety, raw",51
2695,"Vanilla extract, alcohol, imitation",237
2697,"Rhubarb, with sugar, cooked, frozen",116
2700,"Soybeans, dry roasted, mature seeds",449
2701,"Wheat flour, enriched, bread, white",361
2719,"Hyacinth-beans, raw, immature seeds",46
2724,"Rice, unenriched, raw, short-grain, white",358
2727,"KASHI, Oatmeal Dark Chocolate Cookies, TLC",426
2738,"Carbonated beverage, chocolate-flavored soda",42
2739,"Alcoholic Beverage, Merlot, red, table, wine",83
2742,"Alcoholic beverage, 80 proof, rum, distilled",231
2744,"Rice, unenriched, cooked, short-grain, white",130
2748,"Shortening, fractionated palm, confectionery",884
2754,"Cranberry juice cocktail, frozen concentrate",201
2782,"Figs, solids and liquids, water pack, canned",53
2804,"Babyfood, junior, apple and blueberry, fruit",62
2806,"Alcoholic beverage, BUDWEISER, regular, beer",41
2817,"Alcoholic beverage, 90 proof, gin, distilled",263
2818,"Cereals, dry, whole wheat hot natural cereal",342
2823,"Rice, uncooked, enriched, short-grain, white",358
2828,"Beverages, decaffeinated, brewed, green, tea",0
2834,"Babyfood, orange and apple and banana, juice",47
2841,"Babyfood, junior, pears and pineapple, fruit",44
2842,"Babyfood, junior, apple and raspberry, fruit",58
2843,"Alcoholic Beverage, Claret, red, table, wine",83
2846,"Prickly pears, raw (Northern Plains Indians)",42
2847,"Nuts, boiled and steamed, chinese, chestnuts",153
2860,"Salad dressing, vinegar and oil, home recipe",449
2885,"Cherries, drained, water pack, canned, sour",42
2889,"Fish, liver (Alaska Native), northern, pike",156
2903,"Dock, without salt, drained, boiled, cooked",20
2926,"Alcoholic Beverage, Gamay, red, table, wine",78
2940,"Naranjilla (lulo) pulp, unsweetened, frozen",25
2943,"Raspberries, wild (Northern Plains Indians)",62
2944,"Beverages, fast-food cola, cola, carbonated",37
2955,"Babyfood, strained, bananas and rice, plums",57
2956,"Wheat flour, unenriched, all-purpose, white",364
2969,"Rice, cooked, enriched, medium-grain, white",130
2970,"Beverages, diet, lemon, ready-to-drink, tea",2
2979,"Babyfood, mango with tapioca, fruit dessert",70
2987,"Alcoholic Beverage, Syrah, red, table, wine",83
2994,"Pasta, without added salt, enriched, cooked",158
2996,"Whale, raw (Alaska Native), flipper, beluga",271
3004,"Vitasoy USA, Organic Nasoya Extra Firm Tofu",98
3009,"GLUTINO, Vanilla Creme, Gluten Free Cookies",487
3011,"Shortening, composite, household, vegetable",884
3018,"Hazelnuts, beaked (Northern Plains Indians)",628
3027,"Vitasoy USA Organic Nasoya, Tofu Plus Firm",74
3028,"Taro leaves, without salt, steamed, cooked",24
3047,"Deer (venison), raw (Alaska Native), sitka",116
3051,"Babyfood, with calcium, fruit punch, juice",52
3056,"Rice, unenriched, raw, medium-grain, white",360
3065,"Rice, UNCLE BENS, cooked, parboiled, brown",147
3080,"CAMPBELL'S Low Sodium Soups, Chicken Broth",10
3085,"Chiton, gumboots (Alaska Native), leathery",83
3101,"Seeds, without salt, sunflower seed butter",617
3109,"Babyfood, dry, with bananas, mixed, cereal",391
3118,"Alcoholic beverage, BUD LIGHT, light, beer",29
3124,"Oil, bearded seal (Oogruk) (Alaska Native)",899
3130,"Rice, cooked, enriched, short-grain, white",130
3146,"Grapefruit juice, sweetened, canned, white",46
3153,"Cereals, Dry, Quick Oats with Iron, QUAKER",371
3162,"Cereals, dry, plain, original, MALT-O-MEAL",365
3171,"Beverages, breakfast blend, brewed, coffee",2
3177,"Gravy, slow roast, turkey, FRANCO-AMERICAN",42
3183,"Apples, boiled, cooked, without skin, raw",53
3192,"Alcoholic beverage, low carb, light, beer",27
3219,"Alcoholic beverages, higher alcohol, beer",58
3232,"Caribou, raw (Alaska Native), bone marrow",786
3234,"Jams, reduced sugar, marmalade, preserves",151
3243,"Rose Hips, wild (Northern Plains Indians)",162
3250,"Blueberries, drained, light syrup, canned",88
3251,"Prunes, stewed, dehydrated (low-moisture)",113
3273,"Babyfood, dry, with bananas, rice, cereal",404
3275,"KEEBLER, KEEBLER Chocolate Graham SELECTS",465
3289,"Oil, ultra low linolenic, soy, industrial",884
3291,"Blueberries, frozen (Alaska Native), wild",44
3292,"Whale, raw (Alaska Native), liver, beluga",117
3293,"Oil, high oleic (70% and over), sunflower",884
3295,"Mushrooms, without salt, cooked, shiitake",56
3326,"Nuts, unpeeled, raw, european, chestnuts",213
3336,"Babyfood, strained, dutch apple, dessert",75
3338,"Babyfood, junior, peach cobbler, dessert",67
3348,"Grapefruit, all areas, pink and red, raw",42
3358,"Apples, with skin, golden delicious, raw",57
3371,"Sea lion, heart (Alaska Native), Steller",102
3372,"Sea lion, liver (Alaska Native), Steller",137
3378,"Corn flour, unenriched, degermed, yellow",375
3384,"Oil, linoleic (less than 60%), sunflower",884
3391,"Rice, enriched, raw, medium-grain, white",360
3408,"Fruit juice smoothie, BLUE MACHINE, NAKED JUICE",71
3409,"CAMPBELL'S Red and White, condensed, Beef Broth",12
3412,"Limeade, prepared with water, frozen concentrate",52
3417,"Pineapple, solids and liquids, juice pack, canned",60
3418,"Pineapple, solids and liquids, water pack, canned",32
3421,"SAGE VALLEY, Gluten Free Vanilla Sandwich Cookies",499
3426,"Vitasoy USA, Organic Nasoya Super Firm Cubed Tofu",118
3457,"Apricot nectar, with added ascorbic acid, canned",56
3460,"Beverages, EVIAN, non-carbonated, bottled, water",0
3465,"Alcoholic beverage, 86 proof, whiskey, distilled",250
3472,"Alcoholic Beverage, Pinot Noir, red, table, wine",82
3473,"Groundcherries, raw, (cape-gooseberries or poha)",53
3476,"Alcoholic beverage, Riesling, white, table, wine",80
3482,"Babyfood, junior, applesauce and cherries, fruit",51
3483,"Babyfood, junior, applesauce and apricots, fruit",47
3500,"Duck, meat (Alaska Native), white-winged, scoter",84
3507,"Butterbur, without salt, drained, boiled, cooked",8
3512,"Crustaceans, raw (not previously frozen), shrimp",85
3528,"Sweeteners, SPLENDA packets, sucralose, tabletop",336
3539,"Fish, dry (Alaska Native), Pacific, herring eggs",312
3540,"Macaroni and cheese loaf, pork and beef, chicken",228
3543,"Cereals ready-to-eat, plain, toasted, wheat germ",382
3553,"Alcoholic beverage, Semillon, white, table, wine",82
3558,"Alcoholic Beverage, Sangiovese, red, table, wine",86
3562,"Prickly pears, broiled (Northern Plains Indians)",91
3566,"Lambsquarters, steamed (Northern Plains Indians)",48
3569,"Fruit juice smoothie, strawberry banana, ODWALLA",48
3575,"Pears, with added sugar, stewed, sulfured, dried",140
3576,"Pear nectar, without added ascorbic acid, canned",60
3583,"Orange juice, includes from concentrate, chilled",49
3591,"Cereals, dry, quick, white, hominy grits, QUAKER",348
3602,"Fish, raw (not previously frozen), Pacific, cod",72
3607,"Fruit juice smoothie, MIGHTY MANGO, NAKED JUICE",63
3616,"Beverages, bottled, cranberry-apple juice drink",63
3621,"Sweeteners, packets, EQUAL, aspartame, tabletop",365
3629,"Pasta, cooked, corn and rice flour, gluten-free",179
3639,"Babyfood, junior, applesauce with banana, fruit",66
3642,"Eggplant, without salt, drained, boiled, cooked",35
3645,"Babyfood, strained, bananas with tapioca, fruit",56
3658,"Squash, raw, crookneck and straightneck, summer",19
3659,"Seeds, partially defatted, sunflower seed flour",326
3665,"Candies, DOVE Dark Chocolate, MARS SNACKFOOD US",520
3680,"Peaches, solids and liquids, water pack, canned",24
3681,"Peaches, solids and liquids, juice pack, canned",44
3691,"Blueberries, drained, heavy syrup, canned, wild",107
3696,"Plums, with added sugar, stewed, dried (prunes)",124
3700,"Oil, 80% diglycerides, ENOVA, cooking and salad",884
3714,"Alcoholic beverage, higher alcohol, light, beer",46
3715,"Beverages, bottled, cranberry-grape juice drink",56
3719,"Alcoholic Beverage, Carignane, red, table, wine",74
3720,"Alcoholic Beverage, Lemberger, red, table, wine",80
3721,"Alcoholic Beverage, Zinfandel, red, table, wine",88
3727,"Oil, fully hydrogenated, cottonseed, industrial",884
3730,"Babyfood, strained, apricot with tapioca, fruit",60
3748,"Fish, fermented (Alaska Native), tipnuk, salmon",159
3760,"INTERSTATE BRANDS CORP, WONDER Hamburger Rolls",273
3768,"Alcoholic beverage, 80 proof, vodka, distilled",231
3784,"Babyfood, junior, banana and strawberry, fruit",109
3786,"Babyfood, strained, apple and blueberry, fruit",61
3794,"Corn, microwaved, frozen, whole kernel, yellow",131
3796,"Pumpkin, without salt, drained, boiled, cooked",20
3797,"Alcoholic Beverage, Burgundy, red, table, wine",86
3798,"Alcoholic Beverage, Mouvedre, red, table, wine",88
3801,"Nuts, without salt added, oil roasted, almonds",607
3802,"Nuts, without salt added, dry roasted, almonds",598
3806,"Soybeans, no salt added, roasted, mature seeds",469
3812,"Seeds, partially defatted, safflower seed meal",342
3827,"Oopah (tunicate), whole animal (Alaska Native)",67
3857,"Babyfood, strained, pears and pineapple, fruit",41
3858,"Babyfood, strained, apple and raspberry, fruit",58
3863,"Cereals ready-to-eat, fortified, puffed, wheat",364
3866,"Beverages, lemon, ready-to-drink, tea, ARIZONA",39
3881,"Alcoholic beverage, Muscat, white, table, wine",82
3904,"Willow, chopped (Alaska Native), young leaves",122
3908,"Corn, yellow (Northern Plains Indians), dried",419
3918,"Babyfood, junior, bananas with tapioca, fruit",67
3919,"Babyfood, mix vegetables strained, vegetables",36
3921,"Fish, liver (Alaska Native), broad, whitefish",104
3923,"Pear nectar, with added ascorbic acid, canned",60
3928,"Squash, unprepared, frozen, butternut, winter",57
3931,"Rice, unenriched, cooked, medium-grain, white",130
3932,"Soybeans, without salt, boiled, mature cooked",172
3943,"PILLSBURY, dry, Traditional Fudge Brownie Mix",441
3945,"Babyfood, strained, banana with mixed berries",92
3957,"Babyfood, junior, apricot with tapioca, fruit",63
3963,"Pears, solids and liquids, water pack, canned",29
3964,"Pears, solids and liquids, juice pack, canned",50
4003,"Shortening, lard and vegetable oil, household",900
4004,"Shortening industrial, lard and vegetable oil",900
4024,"Chokecherries, pitted (Shoshone Bannock), raw",156
4025,"Nuts, without salt added, oil roasted, pecans",715
4026,"Nuts, without salt added, dry roasted, pecans",710
4029,"Cereals ready-to-eat, fortified, puffed, rice",402
4030,"Pasta, without added salt, unenriched, cooked",158
4031,"Alcoholic Beverage, Barbera, red, table, wine",85
4036,"Babyfood, strained, without vitamin c, prunes",100
4044,"Beverages, without caffeine, cola, carbonated",41
4057,"Onions, without salt, drained, boiled, cooked",44
4073,"Apples, microwave, cooked, without skin, raw",56
4085,"Figs, solids and liquids, heavy syrup pack, canned",88
4092,"Stinging Nettles, blanched (Northern Plains Indians)",42
4106,"Wheat flour, unbleached, enriched, all-purpose, white",364
4125,"USDA Commodity Food, refined, soybean, vegetable, oil",884
4128,"Beverages, with added vitamin C, canned, orange drink",49
4141,"Potatoes, without salt, flesh, cooked in skin, boiled",87
4143,"Babyfood, strained, pineapple, fruit pudding, dessert",81
4161,"Incaparina, unprepared, dry mix (corn and soy flours)",379
4175,"Snacks, unsalted, sesame seed, brown rice, rice cakes",392
4176,"Babyfood, apple and sweet potato, fruit and vegetable",64
4182,"Blackberries, solids and liquids, heavy syrup, canned",92
4185,"Beverages, unsweetened, ready-to-drink, tea, WENDY'S",1
4190,"Apples, unheated, drained, sliced, sweetened, canned",67
4193,"Snacks, unsalted, oil-popped, home-prepared, popcorn",500
4195,"Prunes, solids and liquids, heavy syrup pack, canned",105
4201,"Snacks, unsalted, multigrain, brown rice, rice cakes",387
4202,Shortening household soybean (hydrogenated) and palm,884
4203,"Rice, cooked, enriched, parboiled, long-grain, white",123
