meal_id,name,calories
1110,"Crackers, regular, cheese",489
1121,"BURGER KING, Cheeseburger",286
1140,"SILK Light Plain, soymilk",29
1141,"Cheese, low fat, monterey",313
1144,"SILK Raspberry soy yogurt",88
1145,"SILK Blueberry soy yogurt",88
1169,"Milk, non-soy, imitation",46
1182,"SILK Plus Fiber, soymilk",41
1189,"Cheese, grated, parmesan",420
1201,"McDONALD'S, Cheeseburger",263
1223,"Yogurt, non-fat, vanilla",78
1231,SILK Key Lime soy yogurt,88
1237,"Cheese, fat free, cream",105
1238,"Candies, milk chocolate",535
1242,"Milk, fluid, low sodium",61
1258,"SCHIFF,TIGER'S MILK BAR",422
1270,"Nuts, dried, butternuts",612
1277,"Milk, dried, buttermilk",387
1287,"Cheese, hard type, goat",452
1288,"Cheese, soft type, goat",264
1292,"Sour cream, reduced fat",181
1304,"SILK Chocolate, soymilk",58
1328,"Ice creams, strawberry",192
1330,"Cheese, low fat, swiss",179
1334,"Butterbur, raw, (fuki)",14
1335,"Cheese, hard, parmesan",392
1360,"Cheese, sliced, sharp, cheddar",410
1366,"Yogurt, whole milk, fruit, Greek",106
1402,"Candies, BUTTERFINGER Crisp, NESTLE",465
1404,"Lasagna, unprepared, frozen, cheese",145
1415,"Fish, dry heat, cooked, butterfish",187
1422,"WENDY'S, with cheese, Double Stack",285
1437,"CRACKER BARREL, macaroni n' cheese",194
1447,"Cheese sauce, prepared from recipe",197
1456,"Cream, cultured, reduced fat, sour",135
1457,"SILK Plus for Bone Health, soymilk",41
1459,"Cream substitute, liquid, flavored",251
1462,"Butter, without salt, stick, light",499
1468,"Peanut butter, reduced fat, smooth",520
1478,"Milk, calcium reduced, nonfat, dry",354
1479,"Milk, sweetened, condensed, canned",321
1501,"Macaroni and cheese, frozen entree",149
1515,"Cheese, swiss, pasteurized process",334
1516,"Macaroni and Cheese, canned entree",82
1518,"Peanut butter with omega-3, creamy",608
1520,"Cheese, part skim milk, mozzarella",254
1522,"Cream substitute, light, powdered",431
1535,"Parmesan cheese topping, fat free",370
1541,"Candies, BUTTERFINGER Bar, NESTLE",459
1548,"DENNY'S, mozzarella cheese sticks",324
1573,"Yogurt, nonfat, strawberry, Greek",82
1574,"Yogurt, lowfat, strawberry, Greek",103
1577,"Cheese, cheddar or colby, low fat",173
1588,"Cheese, nonfat or fat free, Swiss",127
1592,"Beverages, unsweetened, rice milk",47
1617,"BURGER KING, with cheese, WHOPPER",250
1621,"Toppings, butterscotch or caramel",216
1627,"Lasagna, prepared, frozen, cheese",130
1633,"Salad dressing, creamy, poppyseed",399
1643,"Leavening agents, cream of tartar",258
1654,SILK Banana-Strawberry soy yogurt,88
1658,"Ice cream, chocolate, soft serve",222
1670,"Fish, dry heat, cooked, milkfish",190
1674,"Burrito, frozen, bean and cheese",221
1682,"BURGER KING, Double Cheeseburger",282
1705,"Cheese, queso chihuahua, mexican",374
1712,"Cheesecake commercially prepared",321
1713,"Crackers, GAMESA SABROSAS, cream",484
1744,"Salad dressing, lite, buttermilk",202
1748,"Cheese spread, cream cheese base",295
1749,"Cheese, with vegetables, cottage",95
1754,"ON THE BORDER, cheese quesadilla",394
1766,"Yogurt, whole milk, plain, Greek",97
1777,"Cheese food, American, cold pack",331
1793,"Soymilk, unfortified, chocolate",63
1805,"Carbonated beverage, cream soda",51
1810,"McDONALD'S, Double Cheeseburger",282
1811,"ON THE BORDER, cheese enchilada",271
1826,"Sour cream, cultured, imitation",208
1828,"Soymilk (All flavors), enhanced",45
1829,"Cream substitute, light, liquid",71
1835,"Butter, with salt, stick, light",499
1838,"Cheese, part skim milk, ricotta",138
1850,"Fast foods, with cheese, nachos",343
1856,"Babyfood, peach yogurt, dessert",76
1858,"Soup, condensed, canned, cheese",82
1860,"BURGER KING, no cheese, WHOPPER",233
1891,"Milk, whole, fluid, buttermilk",62
1899,"Ravioli, canned, cheese-filled",77
1903,"Yogurt, nonfat milk, chocolate",112
1910,"Squash, raw, butternut, winter",45
1930,"Snacks, cheese-flavor, popcorn",526
1936,"Yogurt, nonfat, vanilla, Greek",78
1938,"Cheese, queso asadero, mexican",356
1950,"SILK Plus Omega-3 DHA, soymilk",45
1951,"Cheese, reduced fat, provolone",274
1958,"Cream, fat free, half and half",59
1987,"McDONALD'S, Creamy Ranch Sauce",468
1990,"Yogurt, lowfat, vanilla, Greek",95
1992,"Cheese, low sodium, mozzarella",280
2000,"Cheese, whole milk, mozzarella",300
2052,"Babyfood, toddler, macaroni and cheese",82
2060,"Candies, ROLO Caramels in Milk Chocolate",474
2068,"Soup, condensed, canned, cream of potato",74
2069,"Soup, condensed, canned, cream of shrimp",72
2097,"PAPA JOHN'S 14"" Cheese Pizza, Thin Crust",295
2099,"Peanut butter, without salt, chunk style",589
2126,"Milk, with added vitamin D, fluid, goat",69
2128,"Soup, condensed, canned, cream of onion",88
2135,"Pie, prepared from recipe, banana cream",269
2143,"Ice cream, chocolate, soft serve, light",141
2159,"McDONALD'S, QUARTER POUNDER with Cheese",258
2163,"Cheesefurter, beef, pork, cheese smokie",328
2177,"Butter replacement, powder, without fat",373
2185,"MOTHER'S, Peanut Butter Gauchos Cookies",482
2193,"Candies, yogurt, confectioner's coating",522
2201,"Cheese food, swiss, pasteurized process",323
2204,"Yogurt, DANNON OIKOS, strawberry, Greek",106
2205,"Yogurt, CHOBANI, vanilla, nonfat, Greek",71
2219,"Candies, milk chocolate coated raisins",390
2220,"Candies, milk chocolate coated peanuts",519
2231,"WENDY'S, without cheese, Jr. Hamburger",243
2232,"Nuts, sweetened, canned, coconut cream",357
2242,"Babyfood, strained, mixed fruit yogurt",75
2247,"McDONALD'S, Bacon Egg & Cheese Biscuit",304
2271,"Biscuits, dry mix, plain or buttermilk",428
2280,"Cream puff shell, prepared from recipe",360
2281,"Peanut butter, with salt, smooth style",598
2294,"Milk, with added vitamin D, whole, dry",496
2299,"BURGER KING, no cheese, DOUBLE WHOPPER",252
2302,"Milk, reduced sugar, lowfat, chocolate",54
2310,"Restaurant, cheese quesadilla, Mexican",368
2341,"Ice creams, soft-serve, french vanilla",222
2342,"Ice creams, soft-serve, light, vanilla",126
2344,"Gravy, country style cream, CAMPBELL'S",76
2369,"USDA Commodity, smooth, Peanut Butter",588
2393,"Cereals, dry, instant, CREAM OF WHEAT",366
2414,"Frostings, dry mix, creamy, chocolate",389
2422,"Peanut butter, with salt, chunk style",589
2424,"Candies, with almonds, milk chocolate",526
2430,"PIZZA HUT 12"" Cheese Pizza, Pan Crust",280
2446,"Restaurant, cheese enchilada, Mexican",273
2465,"PIZZA HUT 14"" Cheese Pizza, Pan Crust",276
2468,"Soup, powder, dry, cream of vegetable",446
2471,SILK Vanilla soy yogurt (family size),79
2473,"Frozen yogurts, soft-serve, chocolate",160
2483,"Fast foods, french toast with butter",264
2500,"WENDY'S, with cheese, CLASSIC DOUBLE",241
2530,"Cheese, cheddar or colby, low-sodium",398
2545,"Cream substitute, powdered, flavored",482
2549,"Cheese, with fruit, creamed, cottage",97
2573,"KELLOGG'S, Buttermilk, Waffles, EGGO",278
2575,"Snacks, nacho cheese, tortilla chips",519
2592,"Cheese, nonfat or fat free, American",126
2594,"Candies, SYMPHONY Milk Chocolate Bar",531
2595,"Cheese, pimento, pasteurized process",375
2618,"Frozen yogurts, soft-serve, vanilla",159
2620,"WENDY'S, with cheese, Jr. Hamburger",256
2625,"McDONALD'S, Fruit 'n Yogurt Parfait",105
2659,"Milk, 3.7% milkfat, fluid, producer",64
2662,"Cheese, nonfat or fat free, cheddar",157
2666,"Cheese, reduced fat, blend, Mexican",282
2667,"Cheese, imitation, american cheddar",239
2671,"Ice cream cones, cake or wafer-type",417
2672,"Ice cream cones, rolled-type, sugar",402
2677,"Cheese, 1% milkfat, lowfat, cottage",72
2678,"Cheese, 2% milkfat, lowfat, cottage",81
2681,"Frostings, dry mix, creamy, vanilla",410
2712,"Candies, REESE'S Peanut Butter Cups",515
2716,"Snacks, cheese-flavor, potato chips",496
2717,"Restaurant, cheese tamales, Mexican",216
2722,"Snacks, peanut butter, hard, granola bars",483
2723,"Cheese, reduced fat, dry grated, parmesan",265
2735,"McDONALD'S, Egg & Cheese McGRIDDLES, Sausage",283
2737,"USDA Commodity, reduced fat, cheddar, cheese",282
2758,"KEEBLER, Butter Flavored Cookies, E.L. FUDGE",482
2763,"KASHI Three Cheese Penne, unprepared, frozen",126
2776,"Frozen yogurts, flavors other than chocolate",127
2786,"Frostings, ready-to-eat, cream cheese-flavor",415
2800,"Rice mix, unprepared, dry mix, cheese flavor",362
2803,"Ice creams, Vanilla, No Sugar Added, BREYERS",143
2809,"Biscuits, baked, frozen, plain or buttermilk",338
2813,"WENDY'S, no cheese, CLASSIC SINGLE Hamburger",213
2814,CAMPBELL'S Homestyle Butternut Squash Bisque,45
2821,"Cookies, prepared from recipe, peanut butter",475
2851,"Egg custards, prepared with 2% milk, dry mix",112
2855,"Ice creams, no sugar added, light, chocolate",173
2865,"Cheese spread, American, pasteurized process",290
2867,"Yogurt, DANNON OIKOS, vanilla, nonfat, Greek",85
2868,"Vegetable oil-butter spread, reduced calorie",465
2869,"PAPA JOHN'S 14"" Cheese Pizza, Original Crust",260
2873,"Cheese, low moisture, whole milk, mozzarella",318
2874,"CAMPBELL'S, condensed, Cream of Chicken Soup",103
2886,"Ice creams, 98% Fat Free Chocolate, BREYERS",136
2895,"DENNY'S, from kid's menu, macaroni & cheese",150
2900,"Soup, condensed, canned, cream of asparagus",69
2902,"CAMPBELL'S, condensed, Cream of Potato Soup",71
2911,"Beverage, not chocolate, dry, milkshake mix",329
2916,"KELLOGG, Buttermilk Pancake, KELLOGG'S EGGO",245
2921,"Babyfood, junior, creamed, corn, vegetables",65
2929,"KEEBLER, Cheese & Cheddar Sandwich Crackers",502
2933,"Candies, milk chocolate coated coffee beans",549
2954,KRAFT BREAKSTONE'S FREE Fat Free Sour Cream,91
2960,"Margarine-like spread, BENECOL Light Spread",357
2971,"Nuts, with salt added, plain, almond butter",614
2984,"MURRAY, Butter Cookies, COOKIE JAR CLASSICS",463
2999,"Cheese, low fat, swiss, pasteurized process",165
3006,"Cheese, part-skim, low moisture, mozzarella",295
3007,"Nuts, with salt added, plain, cashew butter",609
3008,"LITTLE CAESARS 14"" Cheese Pizza, Thin Crust",309
3010,"GLUTINO, Milk Chocolate, Gluten Free Wafers",541
3012,"KELLOGG'S, Buttermilk, Pancakes, EGGO Minis",251
3030,"Ice cream, chocolate covered, bar or stick",331
3031,"Babyfood, banana juice with low fat yogurt",89
3066,"Soymilk, unfortified, original and vanilla",54
3079,"Soup, condensed, canned, cream of mushroom",79
3086,"Yogurt, CHOBANI, strawberry, nonfat, Greek",80
3092,"McDONALD'S, Egg & Cheese McGRIDDLES, Bacon",272
3101,"Seeds, without salt, sunflower seed butter",617
3105,"Cream, pressurized, cream topping, whipped",257
3110,"Dumpling, frozen, potato- or cheese-filled",195
3113,"Fast foods, with egg and cheese, croissant",304
3117,"Fast foods, with beans and cheese, burrito",205
3129,"Cookies, refrigerated dough, peanut butter",458
3133,"Syrups, with butter, pancake, table blends",291
3134,"Pancakes, prepared from recipe, buttermilk",227
3136,"Babyfood, strained, banana yogurt, dessert",78
3143,"CAMPBELL'S, condensed, Cheddar Cheese Soup",84
3145,"Cheesecake prepared from mix, no-bake type",274
3157,"Frostings, ready-to-eat, creamy, chocolate",397
3158,"Waffles, ready-to-heat, frozen, buttermilk",273
3161,"KEEBLER, Cheese on Wheat Sandwich Crackers",499
3166,"Ice creams, no sugar added, light, vanilla",169
3170,"Vitasoy USA, Vitasoy Light Vanilla Soymilk",30
3180,"Milk, without added vitamin D, whole, dry",496
3204,"Milk, lowfat, cultured, fluid, buttermilk",40
3207,"Sausage, egg and cheese breakfast biscuit",324
3223,"MURRAY, Peanut Butter Cookies, SUGAR FREE",505
3225,"Ice creams, 98% Fat Free Vanilla, BREYERS",137
3237,"Dip, medium, Cheese 'n Salsa, OLD EL PASO",129
3247,"Candies, with peanut butter, honey-combed",486
3252,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,152
3259,"Candies, with rice cereal, milk chocolate",511
3260,"Candies, MILKY WAY Bar, MARS SNACKFOOD US",456
3262,"PIZZA HUT 14"" Cheese Pizza, Stuffed Crust",274
3263,"Puddings, regular, dry mix, coconut cream",434
3264,"Puddings, instant, dry mix, coconut cream",415
3266,"Soup, condensed, canned, cream of chicken",90
3277,"Macaroni and Cheese, microwavable, canned",134
3302,"Milk, with lauric acid oil, fluid, filled",63
3306,"ARCHWAY Home Style Cookies, Peanut Butter",480
3308,"Peanut butter, without salt, smooth style",598
3322,"KEEBLER, Buttercrisps Crackers, TOASTEDS",495
3327,"Cookies, regular, peanut butter sandwich",478
3350,"Frostings, ready-to-eat, creamy, vanilla",418
3357,"Babyfood, strained, apple yogurt dessert",96
3359,"Pie, prepared from recipe, vanilla cream",278
3397,"Soup, condensed, canned, cream of celery",72
3399,"BURGER KING, with cheese, DOUBLE WHOPPER",266
3400,"Babyfood, strained, creamed, corn, vegetables",57
3405,"Ice cream bar, covered with chocolate and nuts",303
3415,"Cookies, special dietary, peanut butter sandwich",535
3419,"KELLOGG'S, Egg & Cheese, Biscuit Scramblers, EGGO",254
3429,"Taquitos, oven-heated, chicken and cheese, frozen",284
3431,"Snacks, yogurt covered with vitamin C, candy bits",415
3435,"Cookies, baked, refrigerated dough, peanut butter",503
3436,"Frozen novelties, No Sugar Added CREAMSICLE Pops",72
3437,"Fast foods, and bacon, cheese, with egg, biscuit",301
3445,"Ice creams, chocolate, low carbohydrate, regular",237
3447,"Crackers, sandwich-type with cheese filling, rye",481
3450,"SUNSHINE, Italian Four Cheese Crackers, CHEEZ-IT",500
3455,"Margarine, soybean (hydrogenated), hard, regular",719
3458,"HEALTHY REQUEST, condensed, Cream of Celery Soup",56
3463,"KEEBLER, Toast & Peanut Butter Sandwich Crackers",489
3467,CAMPBELL'S Homestyle Potato Broccoli Cheese Soup,65
3469,"Fast foods, and ham, cheese, with egg, croissant",261
3484,"Cookies, enriched, commercially prepared, butter",467
3488,"Babyfood, strained, creamed, spinach, vegetables",37
3502,"Crackers, LA MODERNA RIKIS CREAM CRACKERS, cream",464
3505,"Milk, with added vitamin D, 3.25% milkfat, whole",61
3507,"Butterbur, without salt, drained, boiled, cooked",8
3517,"Biscuits, prepared, dry mix, plain or buttermilk",335
3522,KRAFT VELVEETA Pasteurized Process Cheese Spread,303
3524,"Cereals, dry, 1 minute cook time, CREAM OF WHEAT",359
3534,"PIZZA HUT 12"" Cheese Pizza, THIN 'N CRISPY Crust",303
3540,"Macaroni and cheese loaf, pork and beef, chicken",228
3557,"OLIVE GARDEN, cheese ravioli with marinara sauce",159
3589,"PIZZA HUT 14"" Cheese Pizza, THIN 'N CRISPY Crust",306
3592,"Babyfood, prepared with whole milk, rice, cereal",85
3638,"Babyfood, strained, macaroni and cheese, dinner",67
3640,"Nuts, creamed, dried (desiccated), coconut meat",684
3649,"Rennin, prepared with 2% milk, dry mix, vanilla",77
3650,"Yogurt, DANNON OIKOS, strawberry, nonfat, Greek",84
3651,"Cookies, chocolate cream covered biscuit sticks",447
3662,"Milk dessert bar, made from lowfat milk, frozen",147
3666,"Candies, DOVE Milk Chocolate, MARS SNACKFOOD US",546
3673,"Margarine-like spread, SMART BEAT Smart Squeeze",47
3675,"CAMPBELL'S Soup on the Go, Creamy Broccoli Soup",52
3679,"Babyfood, mixed fruit juice with low fat yogurt",76
3705,"McDONALD'S, NEWMAN'S OWN Creamy Caesar Dressing",319
3709,"Egg custards, prepared with whole milk, dry mix",122
3722,"SPAGHETTIOS, Spaghetti in Tomato & Cheese Sauce",80
3749,"Milk dessert, chocolate, milk-fat free, frozen",167
3752,"Nuts, without salt added, plain, almond butter",614
3756,"Ice creams, vanilla, low carbohydrate, regular",216
3776,"WENDY'S, with cheese, CLASSIC SINGLE Hamburger",221
3779,"McDONALD'S, Vanilla Reduced Fat Ice Cream Cone",162
3780,"BURGER KING, CROISSAN'WICH with Egg and Cheese",283
3781,"Candies, peanut butter, confectioner's coating",529
3782,"Potatoes, home-prepared with butter, scalloped",88
3788,"Dip, cheese and salsa- medium, salsa con queso",143
3791,"McDONALD'S, DOUBLE QUARTER POUNDER with Cheese",262
3805,"Milk, reduced fat, cultured, fluid, buttermilk",56
3808,"Yogurt parfait, with fruit and granola, lowfat",84
3814,"Frozen novelties, juice with cream, juice type",115
3830,"Crackers, with cheese filling, sandwich, wheat",497
3834,"Nuts, without salt added, plain, cashew butter",587
3847,"Ice creams, All Natural Light Vanilla, BREYERS",162
3852,"Cheese, low fat, American, pasteurized process",180
3854,"Candies, crispy bar with peanut butter filling",542
3855,"KELLOGG'S, Buttermilk, FIBERPLUS Waffles, EGGO",227
3868,"Milk, with added vitamin A, evaporated, canned",134
3876,"Babyfood, butternut squash and corn, vegetable",50
3880,"Puddings, prepared with 2% milk, dry mix, rice",111
3882,"Taquitos, oven-heated, beef and cheese, frozen",287
3884,"Candies, made with butter, semisweet chocolate",477
3901,"CAMPBELL'S Soup on the Go, Creamy Chicken Soup",43
3905,"Frozen novelties, CREAMSICLE Pops, Sugar Free",49
3928,"Squash, unprepared, frozen, butternut, winter",57
3938,"Candies, butterscotch, confectioner's coating",539
3947,"Milk, homemade, hot cocoa, chocolate beverage",77
3970,"Milk substitutes, with lauric acid oil, fluid",61
3974,"Butterbur, with salt, drained, boiled, cooked",8
3990,"Cheese, large or small curd, creamed, cottage",98
4008,"DOMINO'S 14"" Cheese Pizza, Crunchy Thin Crust",298
4009,"PIZZA HUT 12"" Cheese Pizza, Hand-Tossed Crust",271
4014,"Babyfood, strained, blueberry yogurt, dessert",77
4023,"Seeds, with salt added, sunflower seed butter",617
4028,"Babyfood, junior, macaroni and cheese, dinner",61
4046,"Babyfood, GERBER GRADUATE YOGURT MELTS, snack",429
4052,"Cake, commercially prepared, boston cream pie",252
4054,"PIZZA HUT 14"" Cheese Pizza, Hand-Tossed Crust",275
4060,"CAMPBELL'S, condensed, Cream of Mushroom Soup",81
4062,SILK Vanilla soy yogurt (single serving size),88
4063,"CAMPBELL'S Soup on the Go, Creamy Tomato Soup",59
4066,"Margarine Spread, tub, approximately 48% fat",424
4081,"Snacks, sour-cream-and-onion-flavor, potato chips",531
4084,"KEEBLER, Peanut Butter, Fudge Sticks, FUDGE SHOPPE",544
4094,"Vitasoy USA, Vitasoy Organic Classic Original Soymilk",47
4095,"Salad dressing, low calorie, blue or roquefort cheese",99
4116,"Tomato products, with herbs and cheese, sauce, canned",59
4122,"Sauce, with butter, prepared-from-recipe, thin, white",72
4127,"Crackers, with peanut butter filling, sandwich, wheat",495
4142,"Soup, prepared with water, mix, dry, cream of chicken",41
4154,"Waffle, microwaved, ready-to-heat, frozen, buttermilk",289
4174,"TACO BELL, cheese and lettuce, Soft Taco with chicken",189
4181,"Cheese, shredded, part-skim, low moisture, mozzarella",304
4189,"Fast foods, large patty; plain, cheeseburger; single",310
4192,"Cheese, with vegetables, 1% milkfat, lowfat, cottage",67
4199,"Cheese, lactose reduced, 1% milkfat, lowfat, cottage",74
4206,"Fast foods, and sausage, cheese, with egg, croissant",308
4223,"Yogurt, 11 grams protein per 8 ounce, low fat, fruit",105
4224,"Yogurt, 10 grams protein per 8 ounce, low fat, fruit",102
4226,"Cereals, with salt, cooked with water, CREAM OF RICE",52
4228,"McDONALD'S, Hotcakes (with 2 pats margarine & syrup)",272
4236,"Cookie, chocolate-coated, with peanut butter filling",562
4251,"Soup, commercial, condensed, canned, broccoli cheese",87
4260,"Pizza, cooked, frozen, regular crust, cheese topping",268
4271,"Peanut butter, vitamin and mineral fortified, chunky",593
4272,"Peanut butter, vitamin and mineral fortified, smooth",591
4273,"Swisswurst, smoked, with swiss cheese, pork and beef",307
4276,"Cereals, dry, 2 1/2 minute cook time, CREAM OF WHEAT",355
4279,"DOMINO'S 14"" Cheese Pizza, Classic Hand-Tossed Crust",257
4289,"Yogurt, 12 grams protein per 8 ounce, low fat, plain",63
4292,"Fast foods, soft, cheese and lettuce, taco with beef",206
4296,"Rennin, prepared with whole milk, dry mix, chocolate",96
4297,"Puddings, prepared with whole milk, dry mix, tapioca",115
4298,"Cheese, no sodium added, 1% milkfat, lowfat, cottage",72
4303,"Yogurt, lowfat, flavors other than chocolate, frozen",139
4307,"Pasta mix, unprepared, classic cheeseburger macaroni",349
4316,"CAMPBELL'S CHUNKY, Creamy Chicken and Dumplings Soup",66
4317,"Vitasoy USA, Vitasoy Organic Creamy Original Soymilk",44
4318,"Beverages, prepared with whole milk, chocolate syrup",90
4325,"Margarine-like, tub, fat-free, vegetable oil spread",44
4330,"Fast foods, with cheese and sausage, english muffin",338
4334,"Biscuits, prepared from recipe, plain or buttermilk",353
4336,"Sausage, smoked, with cheddar cheese, pork and beef",296
4342,"Candies, prepared-from-recipe, peanut butter, fudge",387
4347,"T.G.I. FRIDAY'S, from kid's menu, macaroni & cheese",121
4356,"Cheese puffs and twists, low fat, baked, corn based",432
4360,"Yogurt, 9 grams protein per 8 ounce, low fat, fruit",99
4363,"Candies, HERSHEY'S MILK CHOCOLATE WITH ALMOND BITES",568
4366,"Squash, with salt, baked, cooked, butternut, winter",40
4376,"Babyfood, prepared with whole milk, oatmeal, cereal",116
4380,"Babyfood, with tomato sauce, cheese filled, ravioli",99
4381,"Crackers, sandwich-type with cheese filling, cheese",490
4388,"Pizza, cooked, frozen, rising crust, cheese topping",260
4391,"Protein supplement, powder, Muscle Milk, milk based",411
4395,"Ice creams, French Vanilla, No Sugar Added, BREYERS",154
4398,"Snacks, peanut butter, uncoated, soft, granola bars",426
4407,"DOMINO'S 14"" Cheese Pizza, Ultimate Deep Dish Crust",265
4410,"Ice cream bar, with crunch coating, stick or nugget",358
4411,"CAMPBELL'S Low Sodium Soups, Cream of Mushroom Soup",54
4452,"Pie, no-bake type, prepared from mix, coconut cream",276
4478,"Cookies, unenriched, commercially prepared, butter",467
4484,"Cereals, dry, Butter flavor, Instant Grits, QUAKER",369
4492,"HOT POCKETS Ham 'N Cheese Stuffed Sandwich, frozen",241
4498,"Fast foods, and bacon, cheese, with egg, croissant",312
4503,"BURGER KING, CROISSAN'WICH with Sausage and Cheese",376
4515,"Pie, no-bake type, prepared from mix, banana cream",251
4527,"Ice cream sandwich, no sugar added, light, vanilla",200
4531,"Babyfood, prepared with whole milk, barley, cereal",84
4542,"Turnover, frozen, meat and cheese, filled with egg",228
4556,"KEEBLER, Fudge-Dipped Ice Cream Cups, FUDGE SHOPPE",485
4593,"Rennin, prepared with whole milk, dry mix, vanilla",89
4594,"Waffle, toasted, ready-to-heat, frozen, buttermilk",309
4603,"Candies, MILKY WAY Midnight Bar, MARS SNACKFOOD US",443
4609,"TACO BELL, cheese and lettuce, Soft Taco with beef",206
4618,"Pasta mix, unprepared, Italian four cheese lasagna",355
4643,"Beverages, ready-to-drink, Muscle Milk, CYTOSPORT",49
4644,"Fast foods, and beef, cheese, with beans, burrito",180
4651,"Beverages, ready-to-drink, chocolate, almond milk",50
4654,"Pizza, cooked, frozen, thin crust, cheese topping",263
4657,"Potatoes, whole milk added, home-prepared, mashed",83
4666,"Beverages, shelf stable, unsweetened, almond milk",15
4682,"Potatoes, home-prepared with margarine, scalloped",88
4685,"Rennin, prepared with 2% milk, dry mix, chocolate",85
4687,"KEEBLER, Cheese & Peanut Butter Sandwich Crackers",492
4699,"Cream puff, iced, custard or cream filled, eclair",334
4700,"Babyfood, prepared with whole milk, mixed, cereal",96
4703,"Cream, light (coffee cream or table cream), fluid",191
4706,"Yogurt, with low calorie sweetener, lowfat, fruit",105
